time_s,time_end_s,rank,contributor,key,value,unit,fraction,cumulative_fraction,flags
1456835013.44197,,6,Sn-121m,501211,0.003712917668756307,R/h,9.459659176835226e-06,0.9999781355018214,0
1456835013.44197,,7,Sb-126m,511261,0.0036496683518533685,R/h,9.298514482972446e-06,0.9999874340163043,0
1456835013.44197,,8,Nb-93m,410931,0.0018966666563045567,R/h,4.832269859277177e-06,0.9999922662861636,0
1884986465.1362073,,1,Ba-137m,561371,287.05780741035403,R/h,0.9998041571140833,0.9998041571140833,0
1884986465.1362073,,2,Sm-151,621510,0.022047842491651853,R/h,7.6791238592018e-05,0.9998809483526754,0
1884986465.1362073,,3,Y-90,390900,0.012313816390350965,R/h,4.2888242365110335e-05,0.9999238365950405,0
1884986465.1362073,,4,Kr-85,360850,0.01019021985286534,R/h,3.549189016216858e-05,0.9999593284852026,0
1884986465.1362073,,5,Sb-126m,511261,0.003649519128951194,R/h,1.271104391658905e-05,0.9999720395291192,0
1884986465.1362073,,6,Sn-121m,501211,0.0029969676188310113,R/h,1.0438248348215672e-05,0.9999824777774674,0
1884986465.1362073,,7,Nb-93m,410931,0.0020303002903298965,R/h,7.071407284735441e-06,0.9999895491847521,0
1884986465.1362073,,8,Sb-126,511260,0.000903642467749995,R/h,3.1473294663250687e-06,0.9999926965142185,0
2438967996.349739,,1,Ba-137m,561371,191.55301093211918,R/h,0.9997883475404473,0.9997883475404473,0
2438967996.349739,,2,Sm-151,621510,0.019259712992508695,R/h,0.00010052380034739934,0.9998888713407947,0
2438967996.349739,,3,Y-90,390900,0.008069386986220046,R/h,4.2117213618094896e-05,0.9999309885544129,0
2438967996.349739,,4,Sb-126m,511261,0.0036493260597583043,R/h,1.9047226943433368e-05,0.9999500357813563,0
2438967996.349739,,5,Kr-85,360850,0.003287603924200379,R/h,1.7159260920772326e-05,0.999967195042277,0
2438967996.349739,,6,Sn-121m,501211,0.002271470461505897,R/h,1.1855672161690483e-05,0.9999790507144387,0
2438967996.349739,,7,Nb-93m,410931,0.0021197292469468474,R/h,1.1063676789654624e-05,0.9999901143912283,0
2438967996.349739,,8,Sb-126,511260,0.0009035946626790792,R/h,4.7162057659663955e-06,0.9999948305969942,0
3155760000,,1,Ba-137m,561371,113.49523511995544,R/h,0.9997303159220623,0.9997303159220623,0
3155760000,,2,Sm-151,621510,0.016168782007413878,R/h,0.00014242379010239792,0.9998727397121647,0
3155760000,,3,Y-90,390900,0.004670291622564616,R/h,4.1138573917573626e-05,0.9999138782860822,0
3155760000,,4,Sb-126m,511261,0.0036490762643250404,R/h,3.2143130614264366e-05,0.9999460214166965,0
3155760000,,5,Nb-93m,410931,0.002169201186964612,R/h,1.9107552714883487e-05,0.9999651289694114,0
3155760000,,6,Sn-121m,501211,0.001586919723274978,R/h,1.3978487771895005e-05,0.9999791074571832,0
3155760000,,7,Sb-126,511260,0.0009035328118551927,R/h,7.958828778029636e-06,0.9999870662859612,0
3155760000,,8,Kr-85,360850,0.0007606508061789494,R/h,6.7002431420484035e-06,0.9999937665291033,0
